OrderID,RejectionReason
ORDER_9744,REJECTED - POSITION CHECK FAILED
ORDER_10314,REJECTED - POSITION CHECK FAILED
ORDER_1315,REJECTED - POSITION CHECK FAILED
ORDER_2315,REJECTED - POSITION CHECK FAILED
ORDER_2745,REJECTED - POSITION CHECK FAILED
ORDER_3315,REJECTED - POSITION CHECK FAILED
ORDER_3745,REJECTED - POSITION CHECK FAILED
ORDER_4315,REJECTED - POSITION CHECK FAILED
ORDER_5315,REJECTED - POSITION CHECK FAILED
ORDER_6315,REJECTED - POSITION CHECK FAILED
ORDER_7315,REJECTED - POSITION CHECK FAILED
ORDER_7745,REJECTED - POSITION CHECK FAILED
ORDER_8315,REJECTED - POSITION CHECK FAILED
ORDER_9315,REJECTED - POSITION CHECK FAILED
ORDER_9745,REJECTED - POSITION CHECK FAILED
ORDER_10315,REJECTED - POSITION CHECK FAILED
ORDER_1316,REJECTED - POSITION CHECK FAILED
ORDER_3316,REJECTED - POSITION CHECK FAILED
ORDER_3746,REJECTED - POSITION CHECK FAILED
ORDER_4746,REJECTED - POSITION CHECK FAILED
ORDER_5316,REJECTED - POSITION CHECK FAILED
ORDER_6746,REJECTED - POSITION CHECK FAILED
ORDER_7746,REJECTED - POSITION CHECK FAILED
ORDER_8316,REJECTED - POSITION CHECK FAILED
ORDER_8746,REJECTED - POSITION CHECK FAILED
ORDER_9316,REJECTED - POSITION CHECK FAILED
ORDER_9746,REJECTED - POSITION CHECK FAILED
ORDER_10316,REJECTED - POSITION CHECK FAILED
ORDER_10746,REJECTED - POSITION CHECK FAILED
ORDER_1317,REJECTED - POSITION CHECK FAILED
ORDER_3317,REJECTED - POSITION CHECK FAILED
ORDER_6317,REJECTED - POSITION CHECK FAILED
ORDER_6747,REJECTED - POSITION CHECK FAILED
ORDER_7747,REJECTED - POSITION CHECK FAILED
ORDER_10747,REJECTED - POSITION CHECK FAILED
ORDER_1318,REJECTED - POSITION CHECK FAILED
ORDER_1748,REJECTED - POSITION CHECK FAILED
ORDER_2748,REJECTED - POSITION CHECK FAILED
ORDER_6748,REJECTED - POSITION CHECK FAILED
ORDER_7318,REJECTED - POSITION CHECK FAILED
ORDER_7748,REJECTED - POSITION CHECK FAILED
ORDER_8318,REJECTED - POSITION CHECK FAILED
ORDER_9318,REJECTED - POSITION CHECK FAILED
ORDER_10318,REJECTED - POSITION CHECK FAILED
ORDER_1319,REJECTED - POSITION CHECK FAILED
ORDER_1749,REJECTED - POSITION CHECK FAILED
ORDER_2749,REJECTED - POSITION CHECK FAILED
ORDER_5319,REJECTED - POSITION CHECK FAILED
ORDER_5749,REJECTED - POSITION CHECK FAILED
ORDER_6749,REJECTED - POSITION CHECK FAILED
ORDER_7319,REJECTED - POSITION CHECK FAILED
ORDER_7749,REJECTED - POSITION CHECK FAILED
ORDER_9749,REJECTED - POSITION CHECK FAILED
ORDER_10319,REJECTED - POSITION CHECK FAILED
ORDER_1320,REJECTED - POSITION CHECK FAILED
ORDER_1750,REJECTED - INVLALID LOT SIZE
ORDER_2750,REJECTED - INVLALID LOT SIZE
ORDER_3320,REJECTED - POSITION CHECK FAILED
ORDER_3750,REJECTED - INVLALID LOT SIZE
ORDER_4320,REJECTED - POSITION CHECK FAILED
ORDER_4750,REJECTED - INVLALID LOT SIZE
ORDER_5750,REJECTED - INVLALID LOT SIZE
ORDER_6750,REJECTED - INVLALID LOT SIZE
ORDER_7320,REJECTED - POSITION CHECK FAILED
ORDER_7750,REJECTED - INVLALID LOT SIZE
ORDER_8750,REJECTED - INVLALID LOT SIZE
ORDER_9750,REJECTED - INVLALID LOT SIZE
ORDER_10750,REJECTED - INVLALID LOT SIZE
ORDER_3751,REJECTED - POSITION CHECK FAILED
ORDER_4321,REJECTED - POSITION CHECK FAILED
ORDER_5321,REJECTED - POSITION CHECK FAILED
ORDER_5751,REJECTED - POSITION CHECK FAILED
ORDER_7751,REJECTED - POSITION CHECK FAILED
ORDER_9321,REJECTED - POSITION CHECK FAILED
ORDER_3752,REJECTED - POSITION CHECK FAILED
ORDER_4322,REJECTED - POSITION CHECK FAILED
ORDER_5752,REJECTED - POSITION CHECK FAILED
ORDER_6752,REJECTED - POSITION CHECK FAILED
ORDER_7752,REJECTED - POSITION CHECK FAILED
ORDER_10322,REJECTED - POSITION CHECK FAILED
ORDER_10752,REJECTED - POSITION CHECK FAILED
ORDER_1323,REJECTED - POSITION CHECK FAILED
ORDER_6323,REJECTED - POSITION CHECK FAILED
ORDER_7323,REJECTED - POSITION CHECK FAILED
ORDER_9323,REJECTED - POSITION CHECK FAILED
ORDER_9753,REJECTED - POSITION CHECK FAILED
ORDER_10753,REJECTED - POSITION CHECK FAILED
ORDER_1754,REJECTED - POSITION CHECK FAILED
ORDER_2324,REJECTED - POSITION CHECK FAILED
ORDER_3754,REJECTED - POSITION CHECK FAILED
ORDER_4754,REJECTED - POSITION CHECK FAILED
ORDER_6324,REJECTED - POSITION CHECK FAILED
ORDER_6754,REJECTED - POSITION CHECK FAILED
ORDER_7324,REJECTED - POSITION CHECK FAILED
ORDER_8324,REJECTED - POSITION CHECK FAILED
ORDER_8754,REJECTED - POSITION CHECK FAILED
ORDER_9324,REJECTED - POSITION CHECK FAILED
ORDER_9754,REJECTED - POSITION CHECK FAILED
ORDER_10324,REJECTED - POSITION CHECK FAILED
ORDER_1325,REJECTED - INVLALID LOT SIZE
ORDER_1755,REJECTED - POSITION CHECK FAILED
ORDER_2325,REJECTED - INVLALID LOT SIZE
ORDER_2755,REJECTED - POSITION CHECK FAILED
ORDER_3325,REJECTED - INVLALID LOT SIZE
ORDER_4325,REJECTED - INVLALID LOT SIZE
ORDER_5325,REJECTED - INVLALID LOT SIZE
ORDER_5755,REJECTED - POSITION CHECK FAILED
ORDER_6325,REJECTED - INVLALID LOT SIZE
ORDER_6755,REJECTED - POSITION CHECK FAILED
ORDER_7325,REJECTED - INVLALID LOT SIZE
ORDER_8325,REJECTED - INVLALID LOT SIZE
ORDER_9325,REJECTED - INVLALID LOT SIZE
ORDER_10325,REJECTED - INVLALID LOT SIZE
ORDER_2326,REJECTED - POSITION CHECK FAILED
ORDER_2756,REJECTED - POSITION CHECK FAILED
ORDER_3326,REJECTED - POSITION CHECK FAILED
ORDER_4326,REJECTED - POSITION CHECK FAILED
ORDER_6756,REJECTED - POSITION CHECK FAILED
ORDER_10756,REJECTED - POSITION CHECK FAILED
ORDER_2327,REJECTED - POSITION CHECK FAILED
ORDER_5757,REJECTED - POSITION CHECK FAILED
ORDER_6327,REJECTED - POSITION CHECK FAILED
ORDER_7757,REJECTED - POSITION CHECK FAILED
ORDER_8757,REJECTED - POSITION CHECK FAILED
ORDER_9327,REJECTED - POSITION CHECK FAILED
ORDER_9757,REJECTED - POSITION CHECK FAILED
ORDER_10327,REJECTED - POSITION CHECK FAILED
ORDER_1328,REJECTED - POSITION CHECK FAILED
ORDER_1758,REJECTED - POSITION CHECK FAILED
ORDER_2758,REJECTED - POSITION CHECK FAILED
ORDER_4758,REJECTED - POSITION CHECK FAILED
ORDER_5328,REJECTED - POSITION CHECK FAILED
ORDER_9328,REJECTED - POSITION CHECK FAILED
ORDER_1759,REJECTED - POSITION CHECK FAILED
ORDER_2329,REJECTED - POSITION CHECK FAILED
ORDER_3329,REJECTED - POSITION CHECK FAILED
ORDER_5329,REJECTED - POSITION CHECK FAILED
ORDER_5759,REJECTED - POSITION CHECK FAILED
ORDER_6329,REJECTED - POSITION CHECK FAILED
ORDER_7759,REJECTED - POSITION CHECK FAILED
ORDER_9759,REJECTED - POSITION CHECK FAILED
ORDER_10329,REJECTED - POSITION CHECK FAILED
ORDER_1330,REJECTED - POSITION CHECK FAILED
ORDER_1760,REJECTED - POSITION CHECK FAILED
ORDER_2760,REJECTED - POSITION CHECK FAILED
ORDER_3330,REJECTED - POSITION CHECK FAILED
ORDER_4330,REJECTED - POSITION CHECK FAILED
ORDER_4760,REJECTED - POSITION CHECK FAILED
ORDER_5330,REJECTED - POSITION CHECK FAILED
ORDER_6330,REJECTED - POSITION CHECK FAILED
ORDER_7330,REJECTED - POSITION CHECK FAILED
ORDER_7760,REJECTED - POSITION CHECK FAILED
ORDER_8330,REJECTED - POSITION CHECK FAILED
ORDER_10330,REJECTED - POSITION CHECK FAILED
ORDER_10760,REJECTED - POSITION CHECK FAILED
ORDER_1331,REJECTED - POSITION CHECK FAILED
ORDER_1761,REJECTED - POSITION CHECK FAILED
ORDER_3331,REJECTED - POSITION CHECK FAILED
ORDER_4331,REJECTED - POSITION CHECK FAILED
ORDER_4761,REJECTED - POSITION CHECK FAILED
ORDER_5331,REJECTED - POSITION CHECK FAILED
ORDER_5761,REJECTED - POSITION CHECK FAILED
ORDER_6331,REJECTED - POSITION CHECK FAILED
ORDER_6761,REJECTED - POSITION CHECK FAILED
ORDER_7331,REJECTED - POSITION CHECK FAILED
ORDER_8331,REJECTED - POSITION CHECK FAILED
ORDER_8761,REJECTED - POSITION CHECK FAILED
ORDER_10761,REJECTED - POSITION CHECK FAILED
ORDER_2332,REJECTED - POSITION CHECK FAILED
ORDER_3332,REJECTED - POSITION CHECK FAILED
ORDER_4332,REJECTED - POSITION CHECK FAILED
ORDER_6332,REJECTED - POSITION CHECK FAILED
ORDER_8332,REJECTED - POSITION CHECK FAILED
ORDER_9332,REJECTED - POSITION CHECK FAILED
ORDER_2333,REJECTED - POSITION CHECK FAILED
ORDER_4763,REJECTED - POSITION CHECK FAILED
ORDER_5763,REJECTED - POSITION CHECK FAILED
ORDER_6333,REJECTED - POSITION CHECK FAILED
ORDER_7333,REJECTED - POSITION CHECK FAILED
ORDER_8333,REJECTED - POSITION CHECK FAILED
ORDER_9333,REJECTED - POSITION CHECK FAILED
ORDER_9763,REJECTED - POSITION CHECK FAILED
ORDER_2764,REJECTED - POSITION CHECK FAILED
ORDER_3334,REJECTED - POSITION CHECK FAILED
ORDER_4764,REJECTED - POSITION CHECK FAILED
ORDER_5334,REJECTED - POSITION CHECK FAILED
ORDER_5764,REJECTED - POSITION CHECK FAILED
ORDER_6764,REJECTED - POSITION CHECK FAILED
ORDER_8334,REJECTED - POSITION CHECK FAILED
ORDER_9334,REJECTED - POSITION CHECK FAILED
ORDER_9764,REJECTED - POSITION CHECK FAILED
ORDER_1765,REJECTED - POSITION CHECK FAILED
ORDER_2765,REJECTED - POSITION CHECK FAILED
ORDER_3335,REJECTED - POSITION CHECK FAILED
ORDER_3765,REJECTED - POSITION CHECK FAILED
ORDER_4335,REJECTED - POSITION CHECK FAILED
ORDER_4765,REJECTED - POSITION CHECK FAILED
ORDER_6335,REJECTED - POSITION CHECK FAILED
ORDER_6765,REJECTED - POSITION CHECK FAILED
ORDER_7335,REJECTED - POSITION CHECK FAILED
ORDER_7765,REJECTED - POSITION CHECK FAILED
ORDER_8335,REJECTED - POSITION CHECK FAILED
ORDER_8765,REJECTED - POSITION CHECK FAILED
ORDER_9335,REJECTED - POSITION CHECK FAILED
ORDER_9765,REJECTED - POSITION CHECK FAILED
ORDER_10765,REJECTED - POSITION CHECK FAILED
ORDER_2766,REJECTED - POSITION CHECK FAILED
ORDER_5766,REJECTED - POSITION CHECK FAILED
ORDER_6766,REJECTED - POSITION CHECK FAILED
ORDER_8336,REJECTED - POSITION CHECK FAILED
ORDER_8766,REJECTED - POSITION CHECK FAILED
ORDER_9336,REJECTED - POSITION CHECK FAILED
ORDER_10336,REJECTED - POSITION CHECK FAILED
ORDER_1337,REJECTED - POSITION CHECK FAILED
ORDER_3337,REJECTED - POSITION CHECK FAILED
ORDER_4337,REJECTED - POSITION CHECK FAILED
ORDER_4767,REJECTED - POSITION CHECK FAILED
ORDER_5767,REJECTED - POSITION CHECK FAILED
ORDER_6337,REJECTED - POSITION CHECK FAILED
ORDER_7337,REJECTED - POSITION CHECK FAILED
ORDER_9337,REJECTED - POSITION CHECK FAILED
ORDER_10337,REJECTED - POSITION CHECK FAILED
ORDER_10767,REJECTED - POSITION CHECK FAILED
ORDER_1338,REJECTED - POSITION CHECK FAILED
ORDER_1768,REJECTED - POSITION CHECK FAILED
ORDER_2338,REJECTED - POSITION CHECK FAILED
ORDER_3768,REJECTED - POSITION CHECK FAILED
ORDER_4338,REJECTED - POSITION CHECK FAILED
ORDER_4768,REJECTED - POSITION CHECK FAILED
ORDER_5338,REJECTED - POSITION CHECK FAILED
ORDER_5768,REJECTED - POSITION CHECK FAILED
ORDER_6338,REJECTED - POSITION CHECK FAILED
ORDER_6768,REJECTED - POSITION CHECK FAILED
ORDER_7338,REJECTED - POSITION CHECK FAILED
ORDER_8338,REJECTED - POSITION CHECK FAILED
ORDER_8768,REJECTED - POSITION CHECK FAILED
ORDER_9338,REJECTED - POSITION CHECK FAILED
ORDER_9768,REJECTED - POSITION CHECK FAILED
ORDER_10338,REJECTED - POSITION CHECK FAILED
ORDER_2769,REJECTED - POSITION CHECK FAILED
ORDER_3339,REJECTED - POSITION CHECK FAILED
ORDER_3769,REJECTED - POSITION CHECK FAILED
ORDER_4769,REJECTED - POSITION CHECK FAILED
ORDER_5339,REJECTED - POSITION CHECK FAILED
ORDER_5769,REJECTED - POSITION CHECK FAILED
ORDER_6339,REJECTED - POSITION CHECK FAILED
ORDER_6769,REJECTED - POSITION CHECK FAILED
ORDER_3340,REJECTED - POSITION CHECK FAILED
ORDER_6340,REJECTED - POSITION CHECK FAILED
ORDER_7340,REJECTED - POSITION CHECK FAILED
ORDER_8340,REJECTED - POSITION CHECK FAILED
ORDER_9340,REJECTED - POSITION CHECK FAILED
ORDER_1341,REJECTED - POSITION CHECK FAILED
ORDER_6341,REJECTED - POSITION CHECK FAILED
ORDER_7771,REJECTED - POSITION CHECK FAILED
ORDER_8771,REJECTED - POSITION CHECK FAILED
ORDER_10341,REJECTED - POSITION CHECK FAILED
ORDER_1342,REJECTED - POSITION CHECK FAILED
ORDER_2772,REJECTED - POSITION CHECK FAILED
ORDER_3342,REJECTED - POSITION CHECK FAILED
ORDER_4342,REJECTED - POSITION CHECK FAILED
ORDER_6342,REJECTED - POSITION CHECK FAILED
ORDER_6772,REJECTED - POSITION CHECK FAILED
ORDER_7342,REJECTED - POSITION CHECK FAILED
ORDER_8772,REJECTED - POSITION CHECK FAILED
ORDER_10342,REJECTED - POSITION CHECK FAILED
ORDER_2343,REJECTED - POSITION CHECK FAILED
ORDER_4343,REJECTED - POSITION CHECK FAILED
ORDER_5343,REJECTED - POSITION CHECK FAILED
ORDER_6343,REJECTED - POSITION CHECK FAILED
ORDER_7343,REJECTED - POSITION CHECK FAILED
ORDER_10343,REJECTED - POSITION CHECK FAILED
ORDER_10773,REJECTED - POSITION CHECK FAILED
ORDER_1344,REJECTED - POSITION CHECK FAILED
ORDER_1774,REJECTED - POSITION CHECK FAILED
ORDER_2774,REJECTED - POSITION CHECK FAILED
ORDER_3774,REJECTED - POSITION CHECK FAILED
ORDER_9344,REJECTED - POSITION CHECK FAILED
ORDER_1345,REJECTED - POSITION CHECK FAILED
ORDER_1775,REJECTED - INVLALID LOT SIZE
ORDER_2345,REJECTED - POSITION CHECK FAILED
ORDER_2775,REJECTED - INVLALID LOT SIZE
ORDER_3345,REJECTED - POSITION CHECK FAILED
ORDER_3775,REJECTED - INVLALID LOT SIZE
ORDER_4345,REJECTED - POSITION CHECK FAILED
ORDER_4775,REJECTED - INVLALID LOT SIZE
ORDER_5345,REJECTED - POSITION CHECK FAILED
ORDER_5775,REJECTED - INVLALID LOT SIZE
ORDER_6775,REJECTED - INVLALID LOT SIZE
ORDER_7345,REJECTED - POSITION CHECK FAILED
ORDER_7775,REJECTED - INVLALID LOT SIZE
ORDER_8345,REJECTED - POSITION CHECK FAILED
ORDER_8775,REJECTED - INVLALID LOT SIZE
ORDER_9345,REJECTED - POSITION CHECK FAILED
ORDER_9775,REJECTED - INVLALID LOT SIZE
ORDER_10345,REJECTED - POSITION CHECK FAILED
ORDER_10775,REJECTED - INVLALID LOT SIZE
ORDER_1776,REJECTED - POSITION CHECK FAILED
ORDER_2346,REJECTED - POSITION CHECK FAILED
ORDER_2776,REJECTED - POSITION CHECK FAILED
ORDER_5346,REJECTED - POSITION CHECK FAILED
ORDER_6776,REJECTED - POSITION CHECK FAILED
ORDER_8776,REJECTED - POSITION CHECK FAILED
ORDER_10776,REJECTED - POSITION CHECK FAILED
ORDER_2347,REJECTED - POSITION CHECK FAILED
ORDER_3777,REJECTED - POSITION CHECK FAILED
ORDER_4777,REJECTED - POSITION CHECK FAILED
ORDER_5347,REJECTED - POSITION CHECK FAILED
ORDER_5777,REJECTED - POSITION CHECK FAILED
ORDER_6347,REJECTED - POSITION CHECK FAILED
ORDER_7347,REJECTED - POSITION CHECK FAILED
ORDER_8777,REJECTED - POSITION CHECK FAILED
ORDER_10777,REJECTED - POSITION CHECK FAILED
ORDER_1778,REJECTED - POSITION CHECK FAILED
ORDER_2348,REJECTED - POSITION CHECK FAILED
ORDER_3778,REJECTED - POSITION CHECK FAILED
ORDER_4348,REJECTED - POSITION CHECK FAILED
ORDER_6348,REJECTED - POSITION CHECK FAILED
ORDER_8348,REJECTED - POSITION CHECK FAILED
ORDER_9348,REJECTED - POSITION CHECK FAILED
ORDER_9778,REJECTED - POSITION CHECK FAILED
ORDER_10778,REJECTED - POSITION CHECK FAILED
ORDER_3349,REJECTED - POSITION CHECK FAILED
ORDER_3779,REJECTED - POSITION CHECK FAILED
ORDER_4349,REJECTED - POSITION CHECK FAILED
ORDER_5349,REJECTED - POSITION CHECK FAILED
ORDER_6779,REJECTED - POSITION CHECK FAILED
ORDER_7779,REJECTED - POSITION CHECK FAILED
ORDER_8349,REJECTED - POSITION CHECK FAILED
ORDER_9779,REJECTED - POSITION CHECK FAILED
ORDER_10349,REJECTED - POSITION CHECK FAILED
ORDER_1350,REJECTED - INVLALID LOT SIZE
ORDER_1780,REJECTED - POSITION CHECK FAILED
ORDER_2350,REJECTED - INVLALID LOT SIZE
ORDER_2780,REJECTED - POSITION CHECK FAILED
ORDER_3350,REJECTED - INVLALID LOT SIZE
ORDER_3780,REJECTED - POSITION CHECK FAILED
ORDER_4350,REJECTED - INVLALID LOT SIZE
ORDER_4780,REJECTED - POSITION CHECK FAILED
ORDER_5350,REJECTED - INVLALID LOT SIZE
ORDER_5780,REJECTED - POSITION CHECK FAILED
ORDER_6350,REJECTED - INVLALID LOT SIZE
ORDER_7350,REJECTED - INVLALID LOT SIZE
ORDER_7780,REJECTED - POSITION CHECK FAILED
ORDER_8350,REJECTED - INVLALID LOT SIZE
ORDER_9350,REJECTED - INVLALID LOT SIZE
ORDER_9780,REJECTED - POSITION CHECK FAILED
ORDER_10350,REJECTED - INVLALID LOT SIZE
ORDER_10780,REJECTED - POSITION CHECK FAILED
ORDER_2351,REJECTED - POSITION CHECK FAILED
ORDER_3781,REJECTED - POSITION CHECK FAILED
ORDER_4351,REJECTED - POSITION CHECK FAILED
ORDER_7351,REJECTED - POSITION CHECK FAILED
ORDER_7781,REJECTED - POSITION CHECK FAILED
ORDER_8351,REJECTED - POSITION CHECK FAILED
ORDER_9351,REJECTED - POSITION CHECK FAILED
ORDER_9781,REJECTED - POSITION CHECK FAILED
ORDER_2352,REJECTED - POSITION CHECK FAILED
ORDER_6352,REJECTED - POSITION CHECK FAILED
ORDER_6782,REJECTED - POSITION CHECK FAILED
ORDER_9782,REJECTED - POSITION CHECK FAILED
ORDER_10352,REJECTED - POSITION CHECK FAILED
ORDER_3353,REJECTED - POSITION CHECK FAILED
ORDER_3783,REJECTED - POSITION CHECK FAILED
ORDER_4353,REJECTED - POSITION CHECK FAILED
ORDER_4783,REJECTED - POSITION CHECK FAILED
ORDER_5783,REJECTED - POSITION CHECK FAILED
ORDER_6353,REJECTED - POSITION CHECK FAILED
ORDER_6783,REJECTED - POSITION CHECK FAILED
ORDER_8353,REJECTED - POSITION CHECK FAILED
ORDER_9783,REJECTED - POSITION CHECK FAILED
ORDER_10783,REJECTED - POSITION CHECK FAILED
ORDER_1354,REJECTED - POSITION CHECK FAILED
ORDER_1784,REJECTED - POSITION CHECK FAILED
ORDER_2354,REJECTED - POSITION CHECK FAILED
ORDER_3784,REJECTED - POSITION CHECK FAILED
ORDER_4354,REJECTED - POSITION CHECK FAILED
ORDER_4784,REJECTED - POSITION CHECK FAILED
ORDER_6784,REJECTED - POSITION CHECK FAILED
ORDER_8354,REJECTED - POSITION CHECK FAILED
ORDER_10784,REJECTED - POSITION CHECK FAILED
ORDER_2785,REJECTED - POSITION CHECK FAILED
ORDER_4355,REJECTED - POSITION CHECK FAILED
ORDER_5785,REJECTED - POSITION CHECK FAILED
ORDER_6785,REJECTED - POSITION CHECK FAILED
ORDER_7355,REJECTED - POSITION CHECK FAILED
ORDER_7785,REJECTED - POSITION CHECK FAILED
ORDER_8355,REJECTED - POSITION CHECK FAILED
ORDER_10785,REJECTED - POSITION CHECK FAILED
ORDER_2356,REJECTED - POSITION CHECK FAILED
ORDER_4786,REJECTED - POSITION CHECK FAILED
ORDER_5356,REJECTED - POSITION CHECK FAILED
ORDER_5786,REJECTED - POSITION CHECK FAILED
ORDER_10356,REJECTED - POSITION CHECK FAILED
ORDER_1357,REJECTED - POSITION CHECK FAILED
ORDER_1787,REJECTED - POSITION CHECK FAILED
ORDER_2787,REJECTED - POSITION CHECK FAILED
ORDER_3357,REJECTED - POSITION CHECK FAILED
ORDER_3787,REJECTED - POSITION CHECK FAILED
ORDER_4357,REJECTED - POSITION CHECK FAILED
ORDER_5357,REJECTED - POSITION CHECK FAILED
ORDER_6787,REJECTED - POSITION CHECK FAILED
ORDER_7357,REJECTED - POSITION CHECK FAILED
ORDER_7787,REJECTED - POSITION CHECK FAILED
ORDER_8357,REJECTED - POSITION CHECK FAILED
ORDER_10787,REJECTED - POSITION CHECK FAILED
ORDER_2358,REJECTED - POSITION CHECK FAILED
ORDER_2788,REJECTED - POSITION CHECK FAILED
ORDER_4358,REJECTED - POSITION CHECK FAILED
ORDER_4788,REJECTED - POSITION CHECK FAILED
ORDER_6358,REJECTED - POSITION CHECK FAILED
ORDER_6788,REJECTED - POSITION CHECK FAILED
ORDER_7788,REJECTED - POSITION CHECK FAILED
ORDER_8358,REJECTED - POSITION CHECK FAILED
ORDER_9358,REJECTED - POSITION CHECK FAILED
ORDER_1359,REJECTED - POSITION CHECK FAILED
ORDER_1789,REJECTED - POSITION CHECK FAILED
ORDER_2359,REJECTED - POSITION CHECK FAILED
ORDER_2789,REJECTED - POSITION CHECK FAILED
ORDER_3359,REJECTED - POSITION CHECK FAILED
ORDER_4359,REJECTED - POSITION CHECK FAILED
ORDER_4789,REJECTED - POSITION CHECK FAILED
ORDER_6359,REJECTED - POSITION CHECK FAILED
ORDER_7789,REJECTED - POSITION CHECK FAILED
ORDER_8359,REJECTED - POSITION CHECK FAILED
ORDER_9359,REJECTED - POSITION CHECK FAILED
ORDER_10359,REJECTED - POSITION CHECK FAILED
ORDER_1360,REJECTED - POSITION CHECK FAILED
ORDER_2360,REJECTED - POSITION CHECK FAILED
ORDER_3360,REJECTED - POSITION CHECK FAILED
ORDER_4360,REJECTED - POSITION CHECK FAILED
ORDER_5360,REJECTED - POSITION CHECK FAILED
ORDER_6360,REJECTED - POSITION CHECK FAILED
ORDER_6790,REJECTED - POSITION CHECK FAILED
ORDER_7360,REJECTED - POSITION CHECK FAILED
ORDER_8360,REJECTED - POSITION CHECK FAILED
ORDER_8790,REJECTED - POSITION CHECK FAILED
ORDER_9360,REJECTED - POSITION CHECK FAILED
ORDER_9790,REJECTED - POSITION CHECK FAILED
ORDER_10360,REJECTED - POSITION CHECK FAILED
ORDER_10790,REJECTED - POSITION CHECK FAILED
ORDER_2791,REJECTED - POSITION CHECK FAILED
ORDER_3791,REJECTED - POSITION CHECK FAILED
ORDER_4361,REJECTED - POSITION CHECK FAILED
ORDER_5361,REJECTED - POSITION CHECK FAILED
ORDER_5791,REJECTED - POSITION CHECK FAILED
ORDER_6791,REJECTED - POSITION CHECK FAILED
ORDER_7361,REJECTED - POSITION CHECK FAILED
ORDER_9361,REJECTED - POSITION CHECK FAILED
ORDER_2362,REJECTED - POSITION CHECK FAILED
ORDER_2792,REJECTED - POSITION CHECK FAILED
ORDER_5792,REJECTED - POSITION CHECK FAILED
ORDER_6362,REJECTED - POSITION CHECK FAILED
ORDER_7362,REJECTED - POSITION CHECK FAILED
ORDER_10362,REJECTED - POSITION CHECK FAILED
ORDER_10792,REJECTED - POSITION CHECK FAILED
ORDER_5363,REJECTED - POSITION CHECK FAILED
ORDER_5793,REJECTED - POSITION CHECK FAILED
ORDER_6793,REJECTED - POSITION CHECK FAILED
ORDER_7363,REJECTED - POSITION CHECK FAILED
ORDER_8793,REJECTED - POSITION CHECK FAILED
ORDER_9793,REJECTED - POSITION CHECK FAILED
ORDER_2794,REJECTED - POSITION CHECK FAILED
ORDER_3794,REJECTED - POSITION CHECK FAILED
ORDER_7364,REJECTED - POSITION CHECK FAILED
ORDER_8364,REJECTED - POSITION CHECK FAILED
ORDER_9794,REJECTED - POSITION CHECK FAILED
ORDER_10364,REJECTED - POSITION CHECK FAILED
ORDER_2795,REJECTED - POSITION CHECK FAILED
ORDER_3795,REJECTED - POSITION CHECK FAILED
ORDER_4795,REJECTED - POSITION CHECK FAILED
ORDER_6365,REJECTED - POSITION CHECK FAILED
ORDER_6795,REJECTED - POSITION CHECK FAILED
ORDER_7795,REJECTED - POSITION CHECK FAILED
ORDER_8365,REJECTED - POSITION CHECK FAILED
ORDER_9795,REJECTED - POSITION CHECK FAILED
ORDER_10795,REJECTED - POSITION CHECK FAILED
ORDER_1366,REJECTED - POSITION CHECK FAILED
ORDER_1796,REJECTED - POSITION CHECK FAILED
ORDER_3796,REJECTED - POSITION CHECK FAILED
ORDER_6366,REJECTED - POSITION CHECK FAILED
ORDER_6796,REJECTED - POSITION CHECK FAILED
ORDER_7366,REJECTED - POSITION CHECK FAILED
ORDER_10366,REJECTED - POSITION CHECK FAILED
ORDER_10796,REJECTED - POSITION CHECK FAILED
ORDER_1797,REJECTED - POSITION CHECK FAILED
ORDER_3797,REJECTED - POSITION CHECK FAILED
ORDER_4797,REJECTED - POSITION CHECK FAILED
ORDER_5367,REJECTED - POSITION CHECK FAILED
ORDER_5797,REJECTED - POSITION CHECK FAILED
ORDER_7797,REJECTED - POSITION CHECK FAILED
ORDER_8367,REJECTED - POSITION CHECK FAILED
ORDER_9367,REJECTED - POSITION CHECK FAILED
ORDER_10367,REJECTED - POSITION CHECK FAILED
ORDER_1798,REJECTED - POSITION CHECK FAILED
ORDER_2368,REJECTED - POSITION CHECK FAILED
ORDER_3368,REJECTED - POSITION CHECK FAILED
ORDER_4368,REJECTED - POSITION CHECK FAILED
ORDER_5368,REJECTED - POSITION CHECK FAILED
ORDER_6798,REJECTED - POSITION CHECK FAILED
ORDER_7368,REJECTED - POSITION CHECK FAILED
ORDER_7798,REJECTED - POSITION CHECK FAILED
ORDER_8368,REJECTED - POSITION CHECK FAILED
ORDER_9798,REJECTED - POSITION CHECK FAILED
ORDER_10798,REJECTED - POSITION CHECK FAILED
ORDER_2369,REJECTED - POSITION CHECK FAILED
ORDER_7369,REJECTED - POSITION CHECK FAILED
ORDER_7799,REJECTED - POSITION CHECK FAILED
ORDER_8369,REJECTED - POSITION CHECK FAILED
ORDER_9369,REJECTED - POSITION CHECK FAILED
ORDER_10799,REJECTED - POSITION CHECK FAILED
ORDER_1800,REJECTED - INVLALID LOT SIZE
ORDER_2800,REJECTED - INVLALID LOT SIZE
ORDER_3370,REJECTED - POSITION CHECK FAILED
ORDER_3800,REJECTED - INVLALID LOT SIZE
ORDER_4800,REJECTED - INVLALID LOT SIZE
ORDER_5800,REJECTED - INVLALID LOT SIZE
ORDER_6370,REJECTED - POSITION CHECK FAILED
